Episode at step 11741
Trajectory length: 48
Total return: -1.0000
Success: False
============================================================

Timestep   Reward       MC Return   
------------------------------------------------------------
0          0.0000       -0.08974482864141464
1          0.0000       -0.09446824342012405
2          0.0000       -0.09944025427103043
3          0.0000       -0.10467395186424255
4          0.0000       -0.11018311232328415
5          0.0000       -0.11598221957683563
6          0.0000       -0.1220865473151207
7          0.0000       -0.1285121589899063
8          0.0000       -0.1352759599685669
9          0.0000       -0.1423957347869873
10         0.0000       -0.1498902589082718
11         0.0000       -0.15777921676635742
12         0.0000       -0.16608338057994843
13         0.0000       -0.17482461035251617
14         0.0000       -0.18402591347694397
15         0.0000       -0.19371148943901062
16         0.0000       -0.2039068192243576
17         0.0000       -0.21463876962661743
18         0.0000       -0.22593553364276886
19         0.0000       -0.2378268837928772
20         0.0000       -0.25034409761428833
21         0.0000       -0.26352009177207947
22         0.0000       -0.2773895859718323
23         0.0000       -0.2919890284538269
24         0.0000       -0.3073568642139435
25         0.0000       -0.3235335350036621
26         0.0000       -0.3405616283416748
27         0.0000       -0.3584859371185303
28         0.0000       -0.37735360860824585
29         0.0000       -0.3972143232822418
30         0.0000       -0.4181203246116638
31         0.0000       -0.4401266574859619
32         0.0000       -0.4632912278175354
33         0.0000       -0.4876749813556671
34         0.0000       -0.5133420825004578
35         0.0000       -0.5403600931167603
36         0.0000       -0.5688000917434692
37         0.0000       -0.5987369418144226
38         0.0000       -0.6302493810653687
39         0.0000       -0.6634204387664795
40         0.0000       -0.6983373165130615
41         0.0000       -0.7350918650627136
42         0.0000       -0.7737809419631958
43         0.0000       -0.8145062327384949
44         0.0000       -0.8573750257492065
45         0.0000       -0.9024999737739563
46         0.0000       -0.949999988079071
47         -1.0000      -1.0        
